payment_method_type,country,rebill_period_in_months,firstSub,observation_date,age,all_time_views,last_month_views,next_month_views,is_cancelled
SAGEPAY,ind,1,1.0,2018-04-01,807,80,,,false
SAGEPAY,usa,1,,2018-04-01,792,326,,,true
SAGEPAY,gbr,1,1.0,2018-04-01,790,,,,true
PAYPAL,ukr,1,1.0,2018-04-01,776,274,,,true
SAGEPAY,rou,1,,2018-04-01,738,77,,,false
SAGEPAY,deu,1,1.0,2018-04-01,669,62,,,false
SAGEPAY,rus,1,1.0,2018-04-01,581,13,,,false
SAGEPAY,fin,1,1.0,2018-04-01,537,6,,,false
PAYPAL,aus,6,,2018-04-01,2,429,41,,false
SAGEPAY,usa,1,1.0,2018-06-01,1038,15,,,true
SAGEPAY,usa,1,1.0,2018-06-01,853,75,,,true
PAYPAL,col,1,1.0,2018-06-01,822,280,,,true
PAYPAL,aus,1,,2018-06-01,822,159,,,true
SAGEPAY,isr,1,1.0,2018-06-01,787,9,,,true
SAGEPAY,usa,1,1.0,2018-06-01,709,4,,,true
SAGEPAY,phl,1,,2018-06-01,548,515,,,true
SAGEPAY,usa,6,1.0,2018-06-01,436,62,,,false
PAYPAL,ind,6,1.0,2018-06-01,417,42,7,,false
SAGEPAY,usa,6,1.0,2018-06-01,39,20,,,false
SAGEPAY,usa,1,1.0,2018-05-01,991,46,,,true
PAYPAL,mys,1,,2018-05-01,854,52,,,true
SAGEPAY,tur,1,1.0,2018-05-01,770,28,,,false
SAGEPAY,usa,1,1.0,2018-05-01,577,17,,,true
PAYPAL,usa,1,1.0,2018-05-01,576,62,,,true
PAYPAL,usa,1,1.0,2018-05-01,574,183,,,true
PAYPAL,gbr,1,,2018-05-01,561,150,,,true
SAGEPAY,irl,6,1.0,2018-05-01,448,121,,,false
SAGEPAY,ind,1,,2018-05-01,288,144,3,35,true
PAYPAL,usa,1,1.0,2018-05-01,219,43,,,true
PAYPAL,che,1,1.0,2018-06-01,1007,67,,,true
SAGEPAY,nld,1,1.0,2018-06-01,1000,41,,,true
SAGEPAY,usa,1,1.0,2018-06-01,929,188,,,true
SAGEPAY,ind,1,1.0,2018-06-01,862,73,,,true
PAYPAL,sau,1,,2018-06-01,799,388,,,true
PAYPAL,usa,1,1.0,2018-06-01,690,47,,,true
SAGEPAY,gbr,1,1.0,2018-06-01,600,43,,,true
SAGEPAY,usa,1,,2018-06-01,272,266,,,true
SAGEPAY,gbr,6,,2018-06-01,148,123,,12,false
SAGEPAY,gbr,1,,2018-06-01,43,184,,,false
SAGEPAY,usa,1,1.0,2018-02-01,902,46,,,true
PAYPAL,mys,1,,2018-02-01,765,52,,,true
SAGEPAY,tur,1,1.0,2018-02-01,681,28,,,false
SAGEPAY,usa,1,1.0,2018-02-01,488,17,,,true
PAYPAL,usa,1,1.0,2018-02-01,487,62,,,true
PAYPAL,usa,1,1.0,2018-02-01,485,183,,,true
PAYPAL,gbr,1,,2018-02-01,472,150,,,true
SAGEPAY,irl,6,1.0,2018-02-01,359,121,,,false
SAGEPAY,ind,1,,2018-02-01,199,141,35,,true
PAYPAL,usa,1,1.0,2018-02-01,130,43,,,true
PAYPAL,usa,1,1.0,2018-02-01,889,70,,,true
SAGEPAY,rus,1,1.0,2018-02-01,857,9,,,false
PAYPAL,ind,1,1.0,2018-02-01,801,304,,,true
SAGEPAY,gbr,1,1.0,2018-02-01,751,676,,,false
SAGEPAY,zaf,1,,2018-02-01,741,54,,,true
SAGEPAY,usa,1,,2018-02-01,734,702,31,,false
SAGEPAY,sau,1,1.0,2018-02-01,699,2,,,true
SAGEPAY,can,1,1.0,2018-02-01,473,4,,,true
PAYPAL,usa,1,1.0,2018-02-01,462,137,,,true
PAYPAL,usa,6,,2018-02-01,385,335,,,true
PAYPAL,usa,1,1.0,2018-03-01,917,70,,,true
SAGEPAY,rus,1,1.0,2018-03-01,885,9,,,false
PAYPAL,ind,1,1.0,2018-03-01,829,304,,,true
SAGEPAY,gbr,1,1.0,2018-03-01,779,676,,,false
SAGEPAY,zaf,1,,2018-03-01,769,54,,,true
SAGEPAY,usa,1,,2018-03-01,762,702,,10,false
SAGEPAY,sau,1,1.0,2018-03-01,727,2,,,true
SAGEPAY,can,1,1.0,2018-03-01,501,4,,,true
PAYPAL,usa,1,1.0,2018-03-01,490,137,,,true
PAYPAL,usa,6,,2018-03-01,413,335,,,true
PAYPAL,usa,1,1.0,2018-04-01,948,70,,,true
SAGEPAY,rus,1,1.0,2018-04-01,916,9,,,false
PAYPAL,ind,1,1.0,2018-04-01,860,304,,,true
SAGEPAY,gbr,1,1.0,2018-04-01,810,676,,,false
SAGEPAY,zaf,1,,2018-04-01,800,54,,,true
SAGEPAY,usa,1,,2018-04-01,793,712,10,,false
SAGEPAY,sau,1,1.0,2018-04-01,758,2,,,true
SAGEPAY,can,1,1.0,2018-04-01,532,4,,,true
PAYPAL,usa,1,1.0,2018-04-01,521,137,,,true
PAYPAL,usa,6,,2018-04-01,444,335,,,true
PAYPAL,che,1,1.0,2018-05-01,976,67,,,true
SAGEPAY,nld,1,1.0,2018-05-01,969,41,,,true
SAGEPAY,usa,1,1.0,2018-05-01,898,188,,,true
SAGEPAY,ind,1,1.0,2018-05-01,831,73,,,true
PAYPAL,sau,1,,2018-05-01,768,388,22,,true
PAYPAL,usa,1,1.0,2018-05-01,659,47,,,true
SAGEPAY,gbr,1,1.0,2018-05-01,569,43,,,true
SAGEPAY,usa,1,,2018-05-01,241,266,,,true
SAGEPAY,gbr,6,,2018-05-01,117,123,,,false
SAGEPAY,gbr,1,,2018-05-01,12,184,8,,false
SAGEPAY,usa,1,1.0,2018-02-01,926,91,,,true
SAGEPAY,zaf,1,1.0,2018-02-01,903,54,,,true
SAGEPAY,usa,1,1.0,2018-02-01,845,33,,,false
PAYPAL,usa,1,,2018-02-01,767,176,,,true
SAGEPAY,usa,1,1.0,2018-02-01,677,78,,,true
SAGEPAY,usa,1,1.0,2018-02-01,571,81,,,true
PAYPAL,usa,1,,2018-02-01,487,59,,,true
SAGEPAY,ind,6,,2018-02-01,412,372,1,1,false
PAYPAL,usa,1,,2018-02-01,387,140,,,true
SAGEPAY,usa,1,1.0,2018-02-01,51,22,10,,true
SAGEPAY,usa,1,1.0,2018-04-01,961,46,,,true
PAYPAL,mys,1,,2018-04-01,824,52,,,true
SAGEPAY,tur,1,1.0,2018-04-01,740,28,,,false
SAGEPAY,usa,1,1.0,2018-04-01,547,17,,,true
PAYPAL,usa,1,1.0,2018-04-01,546,62,,,true
PAYPAL,usa,1,1.0,2018-04-01,544,183,,,true
PAYPAL,gbr,1,,2018-04-01,531,150,,,true
SAGEPAY,irl,6,1.0,2018-04-01,418,121,,,false
SAGEPAY,ind,1,,2018-04-01,258,141,,3,true
PAYPAL,usa,1,1.0,2018-04-01,189,43,,,true
